bearing_code,condition_code,repetition,speed_rpm,torque_nm,radial_force_n,detected_fundamental_hz,phase1_mean_square,phase1_rms,phase1_peak_abs,phase1_crest_factor,phase1_kurtosis,phase1_mag_h1,phase1_mag_h2,phase1_mag_h3,phase1_mag_h4,phase1_mag_h5,phase2_mean_square,phase2_rms,phase2_peak_abs,phase2_crest_factor,phase2_kurtosis,phase2_mag_h1,phase2_mag_h2,phase2_mag_h3,phase2_mag_h4,phase2_mag_h5
K002,N09_M07_F10,3,899.7297616425703,1.2363725852019736,1009.041128397216,59.999765625915515,2.90821727010044,1.7053496034832387,2.953496091798138,1.7319006529602579,-1.4947590435965514,1.1922288354843782,0.004326331360718248,0.002795547479787104,0.001570794751538146,0.009999006478583124,2.950008888858858,1.717558991376674,3.096762693265958,1.803002230964895,-1.492786530255163,1.2005175931559664,0.004250278116466557,0.0012739792192215126,0.0009976987100819336,0.009846769193396483
K002,N09_M07_F10,4,899.6376381311047,1.2811369361823963,1014.9268002727206,60.0,3.120606048550964,1.766523718649417,3.006532285610744,1.7019484391125903,-1.4942151023122998,1.2277755820628882,0.004129204190676401,0.0030056094244010853,0.0007509839534021925,0.00918579236731419,3.165086993953155,1.7790691369233391,3.441842343916813,1.9346310227544146,-1.4926831358217174,1.2362154813238562,0.004411055116830907,0.0015839871236492458,0.0017077491844827565,0.008770761869914795
K002,N09_M07_F10,5,899.7127120509373,1.2635300637525981,1010.8800980856394,59.999765625915515,3.0367648715562874,1.742631593755917,3.0085986308242223,1.7264685442433358,-1.494960163473823,1.2170662644016588,0.005121758014921997,0.0028790047369499708,0.0025984085640389167,0.00996984495410145,3.0791228790909924,1.7547429666737497,3.180794065280737,1.8126837523732475,-1.4926277941824009,1.2252882134738758,0.004373276519315518,0.001471367107224735,0.000987981253800598,0.00975982568363737
K002,N09_M07_F10,6,899.6640186787502,1.2509297674872897,1007.6091042522105,60.000234375915525,2.9752440726326226,1.7248895827364203,2.979669797835528,1.727455384772215,-1.4942463613683328,1.2088268976420626,0.004804338682632061,0.0031119602778620164,0.0011343168325920797,0.010838764984663617,3.020488001338256,1.7379551206340904,3.474903867332464,1.9994209436574233,-1.4932401338341965,1.217787431439118,0.004637170137257068,0.001089580998347205,0.0011017201859642193,0.010652524388279296
K002,N09_M07_F10,7,900.0721872618161,1.2646243461235374,1011.8343231139129,60.0,3.0398291504298376,1.743510582253471,2.9872463969516145,1.7133514573170108,-1.494466001852134,1.203253367550192,0.004431459426837731,0.0028103656015294517,0.0021423911672197207,0.0073857446181566705,3.086559298245312,1.7568606371153381,3.213166806958562,1.828925265372439,-1.4926745074859813,1.2122341199666908,0.004144841858158303,0.0013671007238595311,0.001348923783655217,0.007282184824063241
K002,N09_M07_F10,8,899.4004340717094,1.2551374897064984,1006.9881866390733,59.999765625915515,2.994843742346828,1.7305616840629598,2.9500521831090074,1.7046790127601605,-1.49410370500569,1.1626494641203526,0.004549403477781921,0.0022065944999132524,0.0012911215886009006,0.010017512172578435,3.0396874098917124,1.7434699337504254,3.5417156959015914,2.0314177074926154,-1.4923045339044014,1.1710979191767166,0.0037535771600212525,0.001138223601199737,0.0014848707465812913,0.010092960080061383
K002,N09_M07_F10,9,899.6695044231608,1.2633003522020136,1012.5640672383097,60.0,3.0332789366175072,1.7416311138175924,2.992067869116397,1.7179687738569924,-1.4941131151202391,1.2196498014045625,0.004750120206456791,0.003207419869414443,0.0006829214959625948,0.010750919515734859,3.08119219889987,1.7553325038008811,3.297198178973341,1.8783895198395777,-1.4927935049987948,1.2290226233342265,0.004727645846074323,0.0012859737926251642,0.001450091811872326,0.010499316333492823
K002,N15_M01_F10,1,1499.7566366925878,0.6773453974033776,1026.5973278760753,99.94450079421277,0.9483777059471666,0.9738468595971168,2.06014617783774,2.11547242519222,-1.4918044224347342,0.6357964814519516,0.0018110483599373943,0.0014338486734373236,0.0006860789265493057,0.007127412637795238,0.9701048820388047,0.9849390245283232,2.2268313583916464,2.2608824535691965,-1.4796791850574964,0.6427736638757477,0.005153942135027524,0.0021081369503592215,0.000864788649940304,0.007167071905688341
K002,N15_M01_F10,10,1499.4201528164215,0.657580577644467,1034.7493604829074,99.99760148296883,0.8946583025912194,0.9458637864889529,1.9003488146620946,2.0091146757147675,-1.4881234988013572,0.6179952147865192,0.003559068567410579,0.000854984673354107,0.00046104171743523555,0.005164439962931644,0.9149486800982225,0.9565294977669129,2.009865110976438,2.1012055725083365,-1.4810232695792411,0.6243335889898123,0.002518900324982085,0.0016259497989051315,0.0007418600427335478,0.004987268033673407
K002,N15_M01_F10,11,1499.6170175373634,0.6496133149905338,1034.6057079622615,99.99843752441367,0.8781408999043356,0.9370917243815227,1.8741751086247045,1.9999910999765296,-1.4895513898443775,0.63034789900991,0.005434146240378612,0.0016989337038714033,0.00037441030375137983,0.007067914719415784,0.9017746191264352,0.9496181438485868,2.237163084459037,2.3558554551120126,-1.4789099464276325,0.6384858631181024,0.004432777059618085,0.0014022075351360747,0.000692390752388008,0.007011559619891696
K002,N15_M01_F10,12,1499.559047583707,0.6513109161893185,1034.0865219669051,99.99960937652585,0.8826434051058002,0.9394910351386011,1.8962161242351383,2.0183440323679016,-1.4851346651875585,0.6117287592881512,0.005072639334312092,0.0010938120685356578,0.0007430790680559679,0.007673704607336653,0.9015812468699549,0.949516322592695,2.296398313912078,2.418492720211132,-1.4858085807938695,0.6178570386981862,0.0011148466219568834,0.0010184974643205535,0.0005242182006481675,0.007217648266650822
K002,N15_M01_F10,13,1499.4371612567163,0.6491943187102304,1031.3755097663343,99.99960937652585,0.8778960618564091,0.936961078090445,1.891394652070356,2.0186480487802925,-1.4916874114850092,0.608611483210415,0.005579274887600068,0.0014524935539185818,0.0003678715852950826,0.005079131285738966,0.9011224586748331,0.949274701377232,2.191703489762517,2.308819024232646,-1.4789383774358753,0.6164599417778204,0.0032075515826514205,0.0009539036843070711,0.0004388853396886491,0.005143394110541651
K002,N15_M01_F10,14,1499.1871159388952,0.6528047035449437,1034.0927967517289,99.99960937652585,0.8870806483089585,0.9418495890050377,1.9451196276207885,2.0652125884299606,-1.491639035412307,0.5992946208356745,0.001733868524063711,0.0017556164897315604,0.0011220469114637706,0.008755479419419347,0.9095182038383579,0.9536866381775294,2.033283690062524,2.132024932160187,-1.4788274108171975,0.6066620130255623,0.005001499861920651,0.0017771759556147826,0.0007285533871222559,0.008671374817231866
K002,N15_M01_F10,15,1499.7468006267832,0.6553448580735645,1033.6627546599173,99.99882813873275,0.8947299955934211,0.9459016838939558,1.9113693224673116,2.0206849771097284,-1.4867257443514774,0.6564102660527376,0.0041396196913500325,0.00041039332557672644,0.000538308546620716,0.00767275669551364,0.9124455703956208,0.9552201685452526,2.3246383651629468,2.433615245690679,-1.4841962124478683,0.6625080078442157,0.0022437094922678823,0.0023589366405402904,0.0005784979088879197,0.007524715388560832
K002,N15_M01_F10,16,1499.5973304589647,0.6519127595628632,1031.0656231285948,99.99921875610347,0.8862077378369347,0.9413860726805633,1.8893283068568776,2.0069643706084186,-1.4890340556794242,0.6472719236135996,0.0027702881580106012,0.0012735742634514518,0.0006157440217349906,0.005712874257417988,0.9072246722700333,0.9524834236195574,2.137289732474259,2.243912785749371,-1.4792823434970614,0.6545192090944434,0.004478089812764218,0.002217160035280292,0.000712598937695893,0.006062982898023284
K002,N15_M01_F10,17,1499.4797450100994,0.6549016681797827,1033.4118586284385,99.99960937652585,0.8901498222960672,0.9434775155222658,1.9093029772538335,2.0236867819758597,-1.4894677942471064,0.6308442054832349,0.0030323636835692253,0.001559211609302666,0.000608024502911895,0.007933223057996057,0.9134773565191957,0.9557600936004786,2.3074188217172953,2.414223859279303,-1.482824496738192,0.6385891726955014,0.006332252110445691,0.0004358003157329306,0.0002360547601926417,0.008311372347543765
K002,N15_M01_F10,18,1499.681507111294,0.6491050727890959,1033.4735002836069,99.99960937652585,0.8759580815166469,0.9359263226967425,1.9423645006694843,2.075339109036734,-1.4856603189361481,0.6339043434614776,0.00443203706896715,0.0013208805185427352,0.0009710873680290687,0.007265880837175683,0.897842781468714,0.9475456619439054,2.1827493271707787,2.3035822069965817,-1.484138078661303,0.6413378142956484,0.007476182560228757,0.0008707241733806148,0.0003050077762388422,0.007054099395029697
K002,N15_M01_F10,19,1499.9235631327474,0.6446868574319887,1030.3070798398094,99.99960937652585,0.8680062274908181,0.9316685180313963,1.8583331286547051,1.9946290903779162,-1.4890716137124047,0.6407833517519332,0.0059439837023013715,0.0015319108860167557,0.00024486263497083247,0.005655911310717438,0.8899237362737362,0.9433576926456562,2.3384139999194677,2.478820089293343,-1.4776934991972976,0.6483945327421168,0.005494242389957503,0.0021547911991580838,0.00080699935160249,0.005908165122023718
K002,N15_M01_F10,2,1499.236745892484,0.6461123221743866,1032.590014394881,99.99960937652585,0.8722271531972836,0.9339310216484318,1.8845068346920952,2.0178222920209383,-1.486784488172745,0.5986142129955405,0.0045058541502227155,0.0005585765683141201,0.0004830629328275189,0.008536222617939617,0.8904204937157507,0.9436209481119793,2.045681761343393,2.1679062609159376,-1.4790462707543572,0.6042813669344139,0.006170121542369008,0.003235036466103472,0.001125604709310125,0.008568798999837283
K002,N15_M01_F10,20,1499.2837132682146,0.6481580177493359,1033.0261024039849,100.0,0.8772826550590658,0.9366336824282296,1.8948385607594862,2.023030557525012,-1.4873497546418868,0.6171433529454159,0.0025597454564829803,0.0004063422120784832,0.001054527959214393,0.00927443928901581,0.8942779624247896,0.9456627107086276,1.9940231310064385,2.1085986667616696,-1.480190674526678,0.6226492341066614,0.003386968207392862,0.0025233869791620902,0.0010774344366116608,0.009505301508791808
K002,N15_M01_F10,3,1499.9225738142663,0.662620097595268,1032.153010915651,99.99960937652585,0.9099189306064461,0.9538967085625394,1.938920591980354,2.032631598972788,-1.487826340682436,0.6603781891697675,0.005462590281321101,0.0009939217128458384,0.0006187786162260851,0.006910020470402249,0.9298278381748522,0.9642758102196965,2.41142486412903,2.500762581174385,-1.4815706609248964,0.6671592581943124,0.0069950948104760165,0.002227984310824533,0.0006439069476400043,0.006961724959159147
K002,N15_M01_F10,4,1499.8930316087574,0.6590472865057309,1033.0823847444558,99.99960937652585,0.9011527999961318,0.9492906825604747,1.9155020128942681,2.0178245168568174,-1.4872310147337717,0.6471064429329066,0.004169312181804968,0.0008627253998087025,0.000768614016427664,0.005933428830960789,0.9199125446650084,0.9591207143342325,1.9947119127442647,2.0797297805510135,-1.4845028444785218,0.6534870685841415,0.002843765406792107,0.0018610598772751457,0.000526941434077635,0.006172855108206562
K002,N15_M01_F10,5,1499.3657964236754,0.6590582153825516,1034.3878451445053,99.99882813873275,0.8975348564975582,0.9473831624520029,1.9334103380777454,2.0407902680830023,-1.4928785006811618,0.6193339426307175,0.001644402254625415,0.0026924805779105815,0.0005080703255909983,0.00575795850348136,0.9239280504865792,0.9612117615211433,2.1248916611933897,2.210638431879664,-1.481702892987779,0.6278831660476707,0.004876154530984313,0.0009318830667889742,0.0002735985652683587,0.006183793467706054
K002,N15_M01_F10,6,1499.601217509831,0.6562483326669867,1034.4726596372448,99.99960937652585,0.8924939689707282,0.9447189894199906,1.9437420641451364,2.057481733630119,-1.4902625719975975,0.6210115620257263,0.00559299144650011,0.0021829879872768405,0.0010889914099027548,0.005880803150270597,0.9150748741537165,0.9565954600319387,2.1228253159799113,2.219146342079686,-1.4830038766940388,0.6286638611799817,0.0027730075910882765,0.0009119418255156285,0.0005767225716420795,0.005914629568964986
K002,N15_M01_F10,7,1499.6106535647848,0.6493502729674586,1029.9988524916735,99.99960937652585,0.8769188844123399,0.9364394718359217,1.912746885942964,2.0425739660385718,-1.4885772001730249,0.6276524708646045,0.0036770733849821944,0.0012945721638843027,0.0007547708112259123,0.005293227531003249,0.9000839292375058,0.9487275316114241,2.3811184676646833,2.5098022227944914,-1.483289421273914,0.6354202779015499,0.006797766850572317,0.0004580345126434762,0.00031877874308039526,0.0055088328133263585
K002,N15_M01_F10,8,1499.7016445694915,0.6494076795198509,1031.8862848799056,99.99960937652585,0.8800173221775047,0.9380923846708834,1.9361654650290496,2.0639390071462165,-1.4868281036683546,0.625090352725706,0.004268865441240492,0.000801591397856806,0.0006935769470857236,0.007978231676217886,0.8977930220417345,0.9475194045726634,2.4238229354098992,2.558072081387143,-1.482984896293514,0.6310941306011121,0.001960061959996247,0.0026405476858626605,0.000744834575939194,0.008041042552197822
K002,N15_M01_F10,9,1499.4563386809907,0.6569721104960594,1034.3100683283617,99.99882813873275,0.8981008113146361,0.9476818091082239,1.8617770373438356,1.9645592217242016,-1.4876391269217994,0.6395813972556814,0.005344953988681061,0.0008055092299976492,0.0003010882849368725,0.007760630494043411,0.918196373038909,0.9582256378530628,2.425200498885551,2.530928419238808,-1.4768299877067987,0.6463872570001689,0.006411209721472388,0.0023711545808686786,0.00047130846308916167,0.007790738393839243
K002,N15_M07_F04,1,1499.4604565001107,1.2887721148020068,401.2991901846632,99.99960937652585,3.2198195526154465,1.7943855640902393,3.023751829056396,1.6851182318720057,-1.5039157971248258,1.1379083170004234,0.006430930171271496,0.004470738866016175,0.0007835856853521047,0.009780221262990735,3.2849313741347337,1.812437964216909,3.2868664529059495,1.8135056304264126,-1.4911889219790226,1.1496003351894792,0.0031126441177983448,0.002359691089146203,0.0013194362928443206,0.009506685580981394
K002,N15_M07_F04,10,1499.717399049475,1.2917676460894179,405.04893674953837,99.99960937652585,3.230531279866012,1.7973678754962803,3.081609495033785,1.714512391728881,-1.5013416514512363,1.1606484140832625,0.004307506907577023,0.0031777350147683403,0.0014405517785273116,0.00813374656042434,3.286179831521663,1.812782345324905,3.2111004617450836,1.771365696508677,-1.4931131199588197,1.1706429465831756,0.00762620442046168,0.0016435127826202023,0.0007684323480506269,0.007846748935127344
K002,N15_M07_F04,11,1499.1485468801936,1.2866330154544154,404.15984360628914,100.0,3.20251882815774,1.7895582773851597,3.072655332442046,1.716990930818807,-1.505975840424901,1.1209650038607646,0.007306581590605585,0.005517823676978252,0.0013647386317816325,0.015895796178437102,3.2673260500102184,1.807574631933691,3.394316404006815,1.8778291883725287,-1.4916978006311736,1.132396630965066,0.003425901535203913,0.00208679448979589,0.0019332492530789403,0.015038414332656003
K002,N15_M07_F04,12,1499.6490572048613,1.2839647165802082,404.1076999536808,99.99960937652585,3.192382671189565,1.7867240053207896,3.0864309671985666,1.7274245815287106,-1.50341125501728,1.2347080171683127,0.003044374953021961,0.0039563292062256925,0.0010632177159480838,0.010928345810771864,3.2555538372236414,1.8043153375238048,3.250361020801169,1.8014373392523946,-1.4896230028039723,1.2467327021096708,0.007939732340472174,0.002687719992577555,0.0012564169698341349,0.0103398294153411
K002,N15_M07_F04,13,1499.5929582067197,1.2840644396917271,403.8737019749493,99.99960937652585,3.202348183396785,1.7895105988500837,3.097451475003784,1.7308930592499234,-1.499651985523566,1.230104392943358,0.0034790646526942502,0.001867424310177293,0.0011321539764413513,0.014079072697280518,3.2500622434346105,1.802792900872036,3.2717132546737764,1.8148026060515343,-1.4857316812647523,1.2390915256307868,0.007089251434431737,0.00491426701402055,0.001701302699725123,0.01418279507977534
K002,N15_M07_F04,14,1499.50682484105,1.2900202965488974,400.6645977365149,99.99921875610347,3.2330299779955123,1.798062840391156,3.14359985143813,1.748325909874352,-1.4970812864460645,1.1986979032014635,0.007865669221613015,0.0032142911676917353,0.0021585572985612462,0.00875900860212449,3.2803360528440946,1.811169802322271,3.41084716571464,1.8832288178288266,-1.4952681831624248,1.2072551812681624,0.0027434828161487144,0.0020492035710409466,0.0011929452369104276,0.008337601937269316
K002,N15_M07_F04,15,1499.546116853967,1.2857939238388711,403.06219492490095,99.99960937652585,3.21121314984307,1.7919858118420107,3.0905636576255238,1.7246585532106888,-1.4974933420168413,1.2141248847834674,0.00693990866239513,0.0017329511132104498,0.0010008373895666661,0.01536674932326423,3.249396259161697,1.8026081823740003,3.257248838179429,1.806964414135575,-1.492472757410204,1.2211563823049765,0.003391034577212116,0.0030882984734247445,0.0015810355770012427,0.014421074747564969
K002,N15_M07_F04,16,1499.4822360727082,1.2905791603783654,403.04190200376877,100.00156252441444,3.2382174172094813,1.7995047699879767,3.0623236063746546,1.7017590936394769,-1.4981447359641207,1.2179954205181085,0.006858989680926339,0.001378791165219014,0.0018998231948763398,0.01629610061932699,3.275517382723224,1.8098390488447376,3.2779122903142115,1.8111623198795381,-1.4909503504726669,1.2248197987210232,0.010908136386252498,0.00373826241191699,0.0030643867525460356,0.014865045867577609
K002,N15_M07_F04,17,1499.286961934464,1.285383908047297,400.14247460783673,99.99882813873275,3.21683457238752,1.7935536156991572,3.12087005408987,1.740048374786556,-1.4989613129728665,1.1469983024695547,0.0033817679486766376,0.0013245054536358185,0.0008084454170858282,0.008387352525686566,3.261612868400131,1.8059935958912288,3.276534726838559,1.8142560052776056,-1.4882278544726397,1.154685618039035,0.005393340132853053,0.0033448086405124425,0.0022704682102631644,0.00785923238666397
K002,N15_M07_F04,18,1498.8008907243611,1.291531086937556,399.9120431481388,100.0,3.2355989734350468,1.7987770771930152,3.1305129984194346,1.7403562887873734,-1.500657963184537,1.1896980136051556,0.010630665348483224,0.005472981285927274,0.00211864994148998,0.011856352398814218,3.295051540467923,1.815227682817757,3.571333310628112,1.9674299507620845,-1.494172787277074,1.200992790849114,0.002679711115714901,0.0013483716553370374,0.0011192029615661682,0.011144896606463001
K002,N15_M07_F04,19,1500.161047943096,1.2847368297609647,399.3855333917724,100.0,3.212415723305839,1.7923213225607284,3.0161752299403095,1.6828317511901463,-1.5013646462445023,1.2359491116319228,0.006820518572330317,0.0029495757857141277,0.001031758418434766,0.010179635245710424,3.2669795445014636,1.8074787812036588,3.4769702125459423,1.9236575547683692,-1.4873374519733005,1.2463208429916575,0.007599727715743306,0.004090235332049098,0.0008127127012110174,0.00997789353222736
K002,N15_M07_F04,2,1499.5928280096027,1.2851978218326445,409.7827564832623,99.99960937652585,3.1986616229353926,1.78848025511477,3.0451040629290036,1.70262101257226,-1.501179757594028,1.2298595250831041,0.004463933881612541,0.004438557181848826,0.0011496647749195089,0.014737351994388687,3.2568789076402616,1.8046824949669849,3.243473203422908,1.7972542053621707,-1.4943296622475757,1.2407006962991474,0.009096161749378202,0.0019820956657911745,0.0011198818723724083,0.01376271699654856
K002,N15_M07_F04,20,1500.3512044727834,1.2775262284967273,398.26694333124595,99.99960937652585,3.179697716583823,1.7831706919372086,3.0995178202172617,1.7382059015617817,-1.496236938407447,1.1861106348450483,0.0076335510391920365,0.002012104859152517,0.0013403306803383185,0.008019089790328213,3.2213873385693224,1.7948223696425567,3.3846734596772503,1.8857985708921805,-1.4939215044286833,1.1931408703286157,0.0034034224351027083,0.0025816384395285653,0.0012373473967199498,0.007723479624549101
K002,N15_M07_F04,3,1499.4920623616567,1.286579121846645,398.6059152177888,99.99804691314623,3.2247226999393512,1.7957512912258622,3.0995178202172617,1.726028451357197,-1.4967782460370336,1.2247001974090481,0.008677236950782955,0.0027152056304311396,0.0013670358356314923,0.013035226904979075,3.267639654297605,1.8076613771106593,3.2930654885463846,1.8217269728968677,-1.4948752367532874,1.2324067070127265,0.0028503195812390925,0.0021916464973597083,0.0009600083561853515,0.012526070802342018
K002,N15_M07_F04,4,1499.840894564405,1.2830613983815151,400.90256275246014,99.99882813873275,3.1983568727936893,1.788395055012647,3.082987058509437,1.723884803789974,-1.49847659985986,1.2245636346251354,0.006902259021404999,0.0028781528501524776,0.0011371992603163214,0.011994196454307708,3.243871528555008,1.8010751035298356,3.3295709206511654,1.848657456940973,-1.4936753641060736,1.2332055335870395,0.003607597731503411,0.0032995031445832213,0.0012952038969891613,0.011156927946999122
K002,N15_M07_F04,5,1499.8825324223085,1.2861639110069767,407.07929691123314,99.99960937652585,3.207350445194652,1.7909077154322197,3.07541045939335,1.7172355855595423,-1.5024110997796638,1.114915075293979,0.006142601721122967,0.0023416981355250097,0.0006616671128125701,0.011691972560845454,3.2640660063690645,1.8066726339791237,3.277223508576385,1.813955360223967,-1.4876647301081805,1.1247178977459935,0.004722984870296999,0.0026208531448899557,0.0007889057662073724,0.01123873029667301
K002,N15_M07_F04,6,1499.3661335376275,1.2855545971905722,406.6634446063786,99.99960937652585,3.197792391721526,1.7882372302693863,3.0857421854607407,1.7255776432950642,-1.5037033134666271,1.2077602240662972,0.0032058020364012633,0.005325026029124485,0.0015838648428523668,0.011388043440324893,3.2588675536462755,1.8052333792743462,3.3240606667485566,1.841346778157147,-1.4923160683174888,1.2187733865449741,0.00722951533826133,0.001822921565290882,0.00086456628982243,0.010913673552862166
K002,N15_M07_F04,7,1499.5353715683848,1.285574488282011,400.7646128478091,99.99960937652585,3.208320169608593,1.791178430421881,3.0953851297903054,1.7281277382629274,-1.5044326718438155,1.2396621188222432,0.007559417951468943,0.004366052410592972,0.0008295208584975192,0.01209557599200805,3.2689984622559423,1.808037184976001,3.2076565530559535,1.774109835632905,-1.4906570872553948,1.2510494247775168,0.004732148837515813,0.0025661716367379288,0.001333270460426572,0.01189392287313608
K002,N15_M07_F04,8,1499.5413522590047,1.288115365346308,406.14265653830137,99.99960937652585,3.2225615612028236,1.7951494537232335,3.10502807411987,1.7296766392791865,-1.4977573490128155,1.1937335281209165,0.004841496619208864,0.0009787751113487916,0.0011230583163387242,0.011920155631471623,3.262624536230747,1.8062736603933378,3.217988279123344,1.7815618694359903,-1.491351922960992,1.2007475941194605,0.0033379492070734966,0.003028164756876854,0.0015484617946121568,0.01153555911874744
K002,N15_M07_F04,9,1499.686653558317,1.2881421911624757,405.14010231627856,99.99960937652585,3.2196159889427425,1.7943288408044782,3.067833860277263,1.7097389232744067,-1.5012514865757898,1.2171573986089135,0.006075927111705284,0.0025735879345502232,0.0007040900270730025,0.010165655706541639,3.270565949359566,1.8084706105877324,3.472837522118986,1.9203173674967011,-1.4873911391907553,1.2264301059782166,0.007510141547818113,0.003386634111215436,0.0012879994776330498,0.009694337072817449
K002,N15_M07_F10,1,1499.6660009380348,1.3130612905258825,988.4949844136904,99.99960937652585,3.32442085913936,1.8232994430809657,3.155997922718999,1.7309268286651112,-1.4973209501117526,1.1879983966505474,0.005235992573017331,0.0013945756826127475,0.0015248301116664795,0.009326945584103453,3.366854591616549,1.8348990685093687,3.2786010720520373,1.7868018619223018,-1.4910969143426898,1.1947554696548046,0.005166414936486109,0.00436226544010166,0.0016110471301575544,0.00884995461897302
K002,N15_M07_F10,10,1499.305909662638,1.2995472054880255,1010.0373887621207,99.99960937652585,3.2641905039667276,1.806707088591487,3.0864309671985666,1.7083184024062004,-1.500738306305675,1.2179718577567826,0.005794554658971243,0.005974819027170713,0.0015374999853544479,0.01793083385647516,3.319205844254238,1.82186877800083,3.497633664680724,1.9198054804576767,-1.4932853704059899,1.22774028175627,0.006579646794169882,0.001994154640806105,0.0008024799160220437,0.017473633710852605
K002,N15_M07_F10,11,1499.4977135608474,1.304170039333537,1003.3716028329807,99.99843752441367,3.273688830519857,1.8093338084830717,3.165640867048564,1.7496168215099055,-1.5054353189596974,1.1815670366931905,0.009480306819457439,0.005055328842645884,0.0018112254608628055,0.016322784537383277,3.3415005264644324,1.8279771679275516,3.5024551368455064,1.9160278357395324,-1.491566422080407,1.1937734666796864,0.0032832588600577054,0.0017920929518408203,0.0011857767490385523,0.015464912038910768
K002,N15_M07_F10,12,1499.2034193949112,1.296289141412409,1013.4338020028473,99.99960937652585,3.2595889557829567,1.8054331767703165,3.0788543680824803,1.7053272354228848,-1.4959499403417447,1.1800429181826246,0.00544020866614752,0.003924919521166363,0.0019266496598361394,0.01391033827485538,3.302330057754045,1.817231426581118,3.3089074685163835,1.8208508944519288,-1.4956537749412748,1.187566030766663,0.007458552163517705,0.0019958788809516796,0.0011508323092180393,0.013074275606789301
K002,N15_M07_F10,13,1500.102837365059,1.3020118814986799,1010.6701311977222,99.99960937652585,3.2793666614744574,1.8109021678363681,3.14359985143813,1.735930249171905,-1.5029749503389018,1.1912035850407166,0.008965865878445604,0.003772314508014824,0.0008341021907319999,0.009211726541796326,3.337022825197021,1.8267519878727438,3.516919553339853,1.9252309983443963,-1.4910372761418245,1.201590967672959,0.006284027624343727,0.002984687037838254,0.0013708374896964904,0.009071418248519224
K002,N15_M07_F10,14,1499.4000591136528,1.3025791557556472,1005.08463816216,99.99960937652585,3.2818702450870187,1.8115932890930622,3.149110105340738,1.7383096549873382,-1.5001178026526811,1.1759913219515752,0.002761806392076042,0.0019972903851321893,0.0016511523961945053,0.009988567267312828,3.3300928783710995,1.8248542074289384,3.2379629495202997,1.774368021477348,-1.4881074390282216,1.1843551183241745,0.006276963344242326,0.0041191463885908485,0.0015792181896894292,0.010205220224324046
K002,N15_M07_F10,15,1499.9312487633144,1.2990437438341753,1005.5015012986123,99.99960937652585,3.256817233987602,1.804665407766105,3.14359985143813,1.7419294667643779,-1.5038750171568436,1.2493128610504458,0.00948754639330594,0.004613710854947985,0.0006303012487708496,0.012182062262628522,3.320032476885098,1.822095627810214,3.434954526538552,1.8851669880063673,-1.4898496396219796,1.261142268159086,0.006506205949131166,0.0031558642490030985,0.0011290397204626976,0.01080792754312113
K002,N15_M07_F10,16,1499.5532734051078,1.2983704804693792,1011.4328894635471,99.99960937652585,3.2607013107952296,1.8057412081456272,3.1284466532059567,1.7325000055897586,-1.5041035031143608,1.213475262928873,0.003023693324883546,0.0036750925905005578,0.001651572094765984,0.012722818549557792,3.321557599798069,1.8225140876816477,3.4328881813250742,1.8836003543280828,-1.4896549950576414,1.2244637734281927,0.005719199498772349,0.0020656152268779793,0.00102986971636847,0.012514332372542174
K002,N15_M07_F10,17,1499.6417478345445,1.2993227761118704,1007.0737640235844,100.0,3.2603383979624394,1.805640716743627,3.0822982767716107,1.707038531081845,-1.5034057168978883,1.2640554076560513,0.008993827238207271,0.004599085178095026,0.0004717796391411462,0.016297725248095925,3.323072143493337,1.8229295497888385,3.6140377783733277,1.9825438557359305,-1.4891120066374537,1.2757326328650413,0.006947670068582811,0.0036091555428093385,0.0010956609709906909,0.015773964918133022
K002,N15_M07_F10,18,1499.8270760617984,1.2950369105266624,1014.160666210805,100.04851490485689,3.249627765592021,1.8026723955261592,3.134645688846391,1.738888162167402,-1.5035702185739743,1.0922514248784934,0.002665336278820975,0.0052856104534299035,0.0009893890062967821,0.010999141200521688,3.308414885173763,1.8189048587470877,3.3233718850107308,1.8271279385662655,-1.4890205229591285,1.1007289904141173,0.006699827860799883,0.0033424743293411353,0.0008638566015219985,0.011181212947066954
K002,N15_M07_F10,19,1499.4281783658487,1.2935024170030731,1013.7460726773741,99.99960937652585,3.2405411081621454,1.8001503015476639,3.1146710184494357,1.7302283124756994,-1.50245631523615,1.2124780357859146,0.008406182933420984,0.005577135675553245,0.0024533030646687517,0.017431886336864526,3.297471865875162,1.8158942331190884,3.3199279763216007,1.82826065294513,-1.4925567801791881,1.2223861448844704,0.004478683027578274,0.001920285902178079,0.001517810345423824,0.016684414403476268
K002,N15_M07_F10,2,1499.6540134553607,1.305248673780668,997.7756200355551,99.99960937652585,3.2751348229506623,1.8097333568652212,3.1091607645468273,1.7180214713688233,-1.5066349066022278,1.2585719517378335,0.0026309418794097502,0.006389746000859608,0.0010178034512034891,0.013624491854493305,3.341812655496611,1.8280625414620286,3.19594726351291,1.748270199200564,-1.4909878208105058,1.271234488997531,0.007178748298042599,0.002417207088199275,0.0008397883011944487,0.012676068213359487
