bearing_code,condition_code,repetition,speed_rpm,torque_nm,radial_force_n,detected_fundamental_hz,phase1_mean_square,phase1_rms,phase1_peak_abs,phase1_crest_factor,phase1_kurtosis,phase1_mag_h1,phase1_mag_h2,phase1_mag_h3,phase1_mag_h4,phase1_mag_h5,phase1_bpfo_sideband_k1,phase1_bpfo_sideband_k2,phase1_bpfi_sideband_k1,phase1_bpfi_sideband_k2,phase1_bsf_sideband_k1,phase1_bsf_sideband_k2,phase1_ftf_sideband_k1,phase1_ftf_sideband_k2,phase2_mean_square,phase2_rms,phase2_peak_abs,phase2_crest_factor,phase2_kurtosis,phase2_mag_h1,phase2_mag_h2,phase2_mag_h3,phase2_mag_h4,phase2_mag_h5,phase2_bpfo_sideband_k1,phase2_bpfo_sideband_k2,phase2_bpfi_sideband_k1,phase2_bpfi_sideband_k2,phase2_bsf_sideband_k1,phase2_bsf_sideband_k2,phase2_ftf_sideband_k1,phase2_ftf_sideband_k2
K002,N15_M01_F10,14,1499.1871159388952,0.6528047035449437,1034.0927967517289,99.99960937652585,0.8870806483089585,0.9418495890050377,1.9451196276207885,2.0652125884299606,-1.491639035412307,0.5992946208356745,0.001733868524063711,0.0017556164897315604,0.0011220469114637706,0.008755479419419347,0.0007091850780472187,0.00047784160435920944,0.0005393505683110895,0.00041036784442235205,0.0025704869845609817,0.015588842907950259,0.0045555105430326245,0.0021148957607776612,0.9095182038383579,0.9536866381775294,2.033283690062524,2.132024932160187,-1.4788274108171975,0.6066620130255623,0.005001499861920651,0.0017771759556147826,0.0007285533871222559,0.008671374817231866,0.0010007748140994739,0.0002847476824378774,0.0003383819298583631,0.00034463364520721844,0.004997160083805347,0.0057521875429665855,0.004814075684352797,0.002396041489365316
K002,N15_M01_F10,15,1499.7468006267832,0.6553448580735645,1033.6627546599173,99.99882813873275,0.8947299955934211,0.9459016838939558,1.9113693224673116,2.0206849771097284,-1.4867257443514774,0.6564102660527376,0.0041396196913500325,0.00041039332557672644,0.000538308546620716,0.00767275669551364,0.0005571755636829242,0.00024523348863194776,0.00020587573772044992,0.00021878594808331133,0.0023638827959863323,0.017007621779258457,0.002202275496948597,0.0010360954344955826,0.9124455703956208,0.9552201685452526,2.3246383651629468,2.433615245690679,-1.4841962124478683,0.6625080078442157,0.0022437094922678823,0.0023589366405402904,0.0005784979088879197,0.007524715388560832,0.0004451416979501784,0.00036627334008935064,0.0003353196968444983,0.0003161059114190596,0.00638214229270908,0.006983661848233892,0.002166792121024577,0.0010194931068926306
K002,N15_M01_F10,16,1499.5973304589647,0.6519127595628632,1031.0656231285948,99.99921875610347,0.8862077378369347,0.9413860726805633,1.8893283068568776,2.0069643706084186,-1.4890340556794242,0.6472719236135996,0.0027702881580106012,0.0012735742634514518,0.0006157440217349906,0.005712874257417988,0.00036555739288105155,0.0002499271803072527,0.00031763139808220063,0.0003196374808307189,0.0026434864647528976,0.017377875910661835,0.0011156270357122358,0.0005755409552714646,0.9072246722700333,0.9524834236195574,2.137289732474259,2.243912785749371,-1.4792823434970614,0.6545192090944434,0.004478089812764218,0.002217160035280292,0.000712598937695893,0.006062982898023284,0.0005260323862734072,0.00023787499447613843,0.00031361717406189806,0.00024496405946202425,0.0059927348512262574,0.00908216199172523,0.0013959242081700292,0.0007652514796267423
K002,N15_M01_F10,17,1499.4797450100994,0.6549016681797827,1033.4118586284385,99.99960937652585,0.8901498222960672,0.9434775155222658,1.9093029772538335,2.0236867819758597,-1.4894677942471064,0.6308442054832349,0.0030323636835692253,0.001559211609302666,0.000608024502911895,0.007933223057996057,0.0004921559651012104,0.00034946697112593335,0.00043127599905681986,0.00023781084787423632,0.0030744884706927042,0.012576682988110748,0.002597039770134154,0.001320686010166878,0.9134773565191957,0.9557600936004786,2.3074188217172953,2.414223859279303,-1.482824496738192,0.6385891726955014,0.006332252110445691,0.0004358003157329306,0.0002360547601926417,0.008311372347543765,0.00065682819785977,0.0002600255596127944,0.00030248371674956664,0.00024671374795823974,0.005876580998260911,0.011999712152112567,0.0026768704454150907,0.0014102716660323626
K002,N15_M01_F10,18,1499.681507111294,0.6491050727890959,1033.4735002836069,99.99960937652585,0.8759580815166469,0.9359263226967425,1.9423645006694843,2.075339109036734,-1.4856603189361481,0.6339043434614776,0.00443203706896715,0.0013208805185427352,0.0009710873680290687,0.007265880837175683,0.00029432715430588734,0.00023086493204445887,0.00025335761981301337,0.00016279691851038235,0.0028577566499263566,0.010783363331671948,0.0011703188591978967,0.0006384328829717045,0.897842781468714,0.9475456619439054,2.1827493271707787,2.3035822069965817,-1.484138078661303,0.6413378142956484,0.007476182560228757,0.0008707241733806148,0.0003050077762388422,0.007054099395029697,0.00038162567321009294,0.00024748596237774556,0.0002553862128344019,0.00020276766597984798,0.005847780838605873,0.010837542799152949,0.0012725608078130188,0.0007469206704019338
K002,N15_M01_F10,19,1499.9235631327474,0.6446868574319887,1030.3070798398094,99.99960937652585,0.8680062274908181,0.9316685180313963,1.8583331286547051,1.9946290903779162,-1.4890716137124047,0.6407833517519332,0.0059439837023013715,0.0015319108860167557,0.00024486263497083247,0.005655911310717438,0.0002691198554401954,0.0002118717136839471,0.00020209863904228272,0.0001695287097767741,0.004501655463627629,0.013860970713719101,0.0005548651464425125,0.00042763137015278726,0.8899237362737362,0.9433576926456562,2.3384139999194677,2.478820089293343,-1.4776934991972976,0.6483945327421168,0.005494242389957503,0.0021547911991580838,0.00080699935160249,0.005908165122023718,0.00032401643034199186,0.0002628554049552275,0.00022745697377631245,0.00015440235814788889,0.0026527401821827192,0.015043249186207596,0.0006187283857005408,0.0004128411227190171
K002,N15_M01_F10,2,1499.236745892484,0.6461123221743866,1032.590014394881,99.99960937652585,0.8722271531972836,0.9339310216484318,1.8845068346920952,2.0178222920209383,-1.486784488172745,0.5986142129955405,0.0045058541502227155,0.0005585765683141201,0.0004830629328275189,0.008536222617939617,0.0005443937760813169,0.0002810833512419582,0.0003907842704528842,0.00019717281554648144,0.004497065540881156,0.01190946864420274,0.0029074751625917804,0.0014256049281005446,0.8904204937157507,0.9436209481119793,2.045681761343393,2.1679062609159376,-1.4790462707543572,0.6042813669344139,0.006170121542369008,0.003235036466103472,0.001125604709310125,0.008568798999837283,0.0005581022871898042,0.0003904219821533061,0.00039671297369817777,0.0003446030913631363,0.0032128843109939997,0.01227367670871249,0.003095324815583053,0.0014878352414489312
K002,N15_M01_F10,20,1499.2837132682146,0.6481580177493359,1033.0261024039849,100.0,0.8772826550590658,0.9366336824282296,1.8948385607594862,2.023030557525012,-1.4873497546418868,0.6171433529454159,0.0025597454564829803,0.0004063422120784832,0.001054527959214393,0.00927443928901581,0.0007072699055271427,0.00041528560044110205,0.00045979791486645637,0.00021914735201418236,0.005000295807140601,0.01884485579318155,0.003841997881351134,0.0018111734989538207,0.8942779624247896,0.9456627107086276,1.9940231310064385,2.1085986667616696,-1.480190674526678,0.6226492341066614,0.003386968207392862,0.0025233869791620902,0.0010774344366116608,0.009505301508791808,0.0008305083884921704,0.0003695456620221566,0.0004295121068816146,0.0003731821596282782,0.003925416956269493,0.007075152558180953,0.003676823898940545,0.0017836438831193655
K002,N15_M01_F10,3,1499.9225738142663,0.662620097595268,1032.153010915651,99.99960937652585,0.9099189306064461,0.9538967085625394,1.938920591980354,2.032631598972788,-1.487826340682436,0.6603781891697675,0.005462590281321101,0.0009939217128458384,0.0006187786162260851,0.006910020470402249,0.0003946939202868918,0.0003322419449711447,0.0002554245099529356,0.00022405986826883796,0.004259006681155633,0.012318810570111602,0.0016086496926613503,0.0008238764280715672,0.9298278381748522,0.9642758102196965,2.41142486412903,2.500762581174385,-1.4815706609248964,0.6671592581943124,0.0069950948104760165,0.002227984310824533,0.0006439069476400043,0.006961724959159147,0.00036309768892410174,0.0003315650935004234,0.00035698648827182515,0.00016252032617311376,0.003418090762075061,0.013665271366909844,0.001752470459170242,0.0008246747527670166
K002,N15_M01_F10,4,1499.8930316087574,0.6590472865057309,1033.0823847444558,99.99960937652585,0.9011527999961318,0.9492906825604747,1.9155020128942681,2.0178245168568174,-1.4872310147337717,0.6471064429329066,0.004169312181804968,0.0008627253998087025,0.000768614016427664,0.005933428830960789,0.0003452688729011752,0.00018798546629443397,0.0002862105500958304,0.0001644964074699929,0.002222804773185266,0.017922299864616527,0.0004477715120335315,0.0003691557364011716,0.9199125446650084,0.9591207143342325,1.9947119127442647,2.0797297805510135,-1.4845028444785218,0.6534870685841415,0.002843765406792107,0.0018610598772751457,0.000526941434077635,0.006172855108206562,0.0003784673530141217,0.00024912630462588014,0.00017458873575622777,0.00019290887549411548,0.006341651330808984,0.0074612609121845926,0.0005850383039598218,0.00033271226039580776
K002,N15_M01_F10,5,1499.3657964236754,0.6590582153825516,1034.3878451445053,99.99882813873275,0.8975348564975582,0.9473831624520029,1.9334103380777454,2.0407902680830023,-1.4928785006811618,0.6193339426307175,0.001644402254625415,0.0026924805779105815,0.0005080703255909983,0.00575795850348136,0.0004986610068762017,0.00024261877574180703,0.0002488837359050733,0.0001914024230189838,0.0035540258341896034,0.013177585496614148,0.003076500416533324,0.0014183531362738095,0.9239280504865792,0.9612117615211433,2.1248916611933897,2.210638431879664,-1.481702892987779,0.6278831660476707,0.004876154530984313,0.0009318830667889742,0.0002735985652683587,0.006183793467706054,0.0005077149139083215,0.00035772469544155397,0.00042163681395433793,0.0002948432636013912,0.004888361202058382,0.008954162591738757,0.002969224343090157,0.0014392113429402918
K002,N15_M01_F10,6,1499.601217509831,0.6562483326669867,1034.4726596372448,99.99960937652585,0.8924939689707282,0.9447189894199906,1.9437420641451364,2.057481733630119,-1.4902625719975975,0.6210115620257263,0.00559299144650011,0.0021829879872768405,0.0010889914099027548,0.005880803150270597,0.0005890291547719903,0.0003344940726332153,0.0003813472645719525,0.0003045387022359661,0.004261123582226375,0.018511173663525574,0.003594821594314835,0.0016725225180595684,0.9150748741537165,0.9565954600319387,2.1228253159799113,2.219146342079686,-1.4830038766940388,0.6286638611799817,0.0027730075910882765,0.0009119418255156285,0.0005767225716420795,0.005914629568964986,0.0008088272934338737,0.00026429939491399827,0.00039521223989896526,0.00019836927808191353,0.002628519624657375,0.01054304670774905,0.003482255953756249,0.0017769912051602648
K002,N15_M01_F10,7,1499.6106535647848,0.6493502729674586,1029.9988524916735,99.99960937652585,0.8769188844123399,0.9364394718359217,1.912746885942964,2.0425739660385718,-1.4885772001730249,0.6276524708646045,0.0036770733849821944,0.0012945721638843027,0.0007547708112259123,0.005293227531003249,0.0005060667626273471,0.00035297925369341183,0.000385908881226039,0.00019611307626438276,0.0033791352746134072,0.011619982344150565,0.002550170489225444,0.001313282039276694,0.9000839292375058,0.9487275316114241,2.3811184676646833,2.5098022227944914,-1.483289421273914,0.6354202779015499,0.006797766850572317,0.0004580345126434762,0.00031877874308039526,0.0055088328133263585,0.0006984628754577594,0.0002328113728266822,0.00020294074658888745,0.0001912666885485526,0.004001742549857277,0.009630487114764347,0.0026662594211228473,0.0014192503154951367
K002,N15_M01_F10,8,1499.7016445694915,0.6494076795198509,1031.8862848799056,99.99960937652585,0.8800173221775047,0.9380923846708834,1.9361654650290496,2.0639390071462165,-1.4868281036683546,0.625090352725706,0.004268865441240492,0.000801591397856806,0.0006935769470857236,0.007978231676217886,0.0004113559051567705,0.00026599459788811285,0.00018419197928221305,0.00017625099015334557,0.004557902608183782,0.020473467501630413,0.0009756030550976131,0.0007572003350693128,0.8977930220417345,0.9475194045726634,2.4238229354098992,2.558072081387143,-1.482984896293514,0.6310941306011121,0.001960061959996247,0.0026405476858626605,0.000744834575939194,0.008041042552197822,0.0003334062708038479,0.00026589544818312347,0.00023064706338634078,0.00019695594148795375,0.002911869437543631,0.008190637565109892,0.0011328220794633876,0.0005920413721303851
K002,N15_M01_F10,9,1499.4563386809907,0.6569721104960594,1034.3100683283617,99.99882813873275,0.8981008113146361,0.9476818091082239,1.8617770373438356,1.9645592217242016,-1.4876391269217994,0.6395813972556814,0.005344953988681061,0.0008055092299976492,0.0003010882849368725,0.007760630494043411,0.0005612584227306475,0.0004958305969405332,0.0003264695084524943,0.00025553422914021773,0.004488819999050109,0.014155485361896964,0.003102940561806192,0.0015023498020192293,0.918196373038909,0.9582256378530628,2.425200498885551,2.530928419238808,-1.4768299877067987,0.6463872570001689,0.006411209721472388,0.0023711545808686786,0.00047130846308916167,0.007790738393839243,0.0005835389615467271,0.00040399774360875624,0.00048618061593845276,0.00023880972283129234,0.0032617646205071603,0.014606610589119969,0.0029884806647925053,0.0015516945280781994
K002,N15_M07_F04,1,1499.4604565001107,1.2887721148020068,401.2991901846632,99.99960937652585,3.2198195526154465,1.7943855640902393,3.023751829056396,1.6851182318720057,-1.5039157971248258,1.1379083170004234,0.006430930171271496,0.004470738866016175,0.0007835856853521047,0.009780221262990735,0.0015476207438222319,0.0005342322511773934,0.0005630846558240295,0.0003858606755934676,0.007054765141359611,0.006430930171271496,0.008946043443076496,0.004301341710025208,3.2849313741347337,1.812437964216909,3.2868664529059495,1.8135056304264126,-1.4911889219790226,1.1496003351894792,0.0031126441177983448,0.002359691089146203,0.0013194362928443206,0.009506685580981394,0.0012948295366629152,0.0008059415072893256,0.0008886207283212487,0.00064842251744359,0.004674981960481643,0.017264803762578766,0.008785936928171357,0.004025741190845253
K002,N15_M07_F04,10,1499.717399049475,1.2917676460894179,405.04893674953837,99.99960937652585,3.230531279866012,1.7973678754962803,3.081609495033785,1.714512391728881,-1.5013416514512363,1.1606484140832625,0.004307506907577023,0.0031777350147683403,0.0014405517785273116,0.00813374656042434,0.0003940101254052731,0.0002713623619943548,0.0001974143624667459,0.00014190298162933658,0.004246359655538199,0.012659699697110416,0.00135956297302278,0.0006554951921467701,3.286179831521663,1.812782345324905,3.2111004617450836,1.771365696508677,-1.4931131199588197,1.1706429465831756,0.00762620442046168,0.0016435127826202023,0.0007684323480506269,0.007846748935127344,0.00054265890626706,0.00019775340020870624,0.0002869124942791562,0.00020279183836975813,0.0058990059964541194,0.00762620442046168,0.0013436631540384404,0.0007507717678493009
K002,N15_M07_F04,11,1499.1485468801936,1.2866330154544154,404.15984360628914,100.0,3.20251882815774,1.7895582773851597,3.072655332442046,1.716990930818807,-1.505975840424901,1.1209650038607646,0.007306581590605585,0.005517823676978252,0.0013647386317816325,0.015895796178437102,0.0014819359813825898,0.0007830965727414867,0.0009566360250814289,0.0005395650999964271,0.005811676456891098,0.010860177712415936,0.009869473233574217,0.004623106692668374,3.2673260500102184,1.807574631933691,3.394316404006815,1.8778291883725287,-1.4916978006311736,1.132396630965066,0.003425901535203913,0.00208679448979589,0.0019332492530789403,0.015038414332656003,0.0013048520520936775,0.0007832190164164988,0.0008172075733603837,0.0004928882411746118,0.0030334571524206727,0.017191341062151873,0.009618607387898213,0.004415296069453931
K002,N15_M07_F04,12,1499.6490572048613,1.2839647165802082,404.1076999536808,99.99960937652585,3.192382671189565,1.7867240053207896,3.0864309671985666,1.7274245815287106,-1.50341125501728,1.2347080171683127,0.003044374953021961,0.0039563292062256925,0.0010632177159480838,0.010928345810771864,0.0006508716607958741,0.0003802915800909552,0.0002558611364918162,0.00017545101881471546,0.0040760293961218195,0.019018047778746952,0.003333374345383499,0.0016085810240429243,3.2555538372236414,1.8043153375238048,3.250361020801169,1.8014373392523946,-1.4896230028039723,1.2467327021096708,0.007939732340472174,0.002687719992577555,0.0012564169698341349,0.0103398294153411,0.0005904780613205733,0.0003809897829654651,0.000465481944819371,0.0003801540358897157,0.006382743193427376,0.007939732340472174,0.0034299436052965056,0.001568565890845808
K002,N15_M07_F04,13,1499.5929582067197,1.2840644396917271,403.8737019749493,99.99960937652585,3.202348183396785,1.7895105988500837,3.097451475003784,1.7308930592499234,-1.499651985523566,1.230104392943358,0.0034790646526942502,0.001867424310177293,0.0011321539764413513,0.014079072697280518,0.0012686234342590432,0.00035659563580929093,0.00045234026767252897,0.00024077373471372137,0.0025870866759106106,0.02092893340881885,0.00630886045806205,0.003075639692282529,3.2500622434346105,1.802792900872036,3.2717132546737764,1.8148026060515343,-1.4857316812647523,1.2390915256307868,0.007089251434431737,0.00491426701402055,0.001701302699725123,0.01418279507977534,0.0009401312988099339,0.0006384507280603962,0.0007105268518922438,0.0004228184668442712,0.0061990009987193334,0.007089251434431737,0.006276948509631154,0.0029772375977816967
K002,N15_M07_F04,14,1499.50682484105,1.2900202965488974,400.6645977365149,99.99921875610347,3.2330299779955123,1.798062840391156,3.14359985143813,1.748325909874352,-1.4970812864460645,1.1986979032014635,0.007865669221613015,0.0032142911676917353,0.0021585572985612462,0.00875900860212449,0.0005290205816207296,0.00024318060033552076,0.0003361740858689878,0.0001552061076560532,0.006073803140616982,0.01734455904493618,0.0019043171663707008,0.0009938180045799946,3.2803360528440946,1.811169802322271,3.41084716571464,1.8832288178288266,-1.4952681831624248,1.2072551812681624,0.0027434828161487144,0.0020492035710409466,0.0011929452369104276,0.008337601937269316,0.0005553802431471911,0.00030117361212285144,0.00025956045151152645,0.00033199861237004005,0.003987313701808516,0.009565642636181636,0.001996775684165057,0.0010724383815819026
K002,N15_M07_F04,15,1499.546116853967,1.2857939238388711,403.06219492490095,99.99960937652585,3.21121314984307,1.7919858118420107,3.0905636576255238,1.7246585532106888,-1.4974933420168413,1.2141248847834674,0.00693990866239513,0.0017329511132104498,0.0010008373895666661,0.01536674932326423,0.0011133196212578039,0.0006147055354945054,0.0008570468435947269,0.0004671650826630528,0.0019547579568876196,0.020968148075280364,0.007758214716121753,0.0036559217885902577,3.249396259161697,1.8026081823740003,3.257248838179429,1.806964414135575,-1.492472757410204,1.2211563823049765,0.003391034577212116,0.0030882984734247445,0.0015810355770012427,0.014421074747564969,0.0014444951632694434,0.0005779186474711766,0.0004928727296830932,0.0003070773439626503,0.00608704878748218,0.007241290175588078,0.008196393287540182,0.00393820266077099
K002,N15_M07_F04,16,1499.4822360727082,1.2905791603783654,403.04190200376877,100.00156252441444,3.2382174172094813,1.7995047699879767,3.0623236063746546,1.7017590936394769,-1.4981447359641207,1.2179954205181085,0.006858989680926339,0.001378791165219014,0.0018998231948763398,0.01629610061932699,0.0008168520021525284,0.0005809745154035954,0.0005976370586958183,0.00038314184509967696,0.005798194504467948,0.006858989680926339,0.0048031222847208085,0.002444610745590267,3.275517382723224,1.8098390488447376,3.2779122903142115,1.8111623198795381,-1.4909503504726669,1.2248197987210232,0.010908136386252498,0.00373826241191699,0.0030643867525460356,0.014865045867577609,0.0008661847668716005,0.00040456606689816656,0.00038541860263708303,0.0003273858218489816,0.005062596409861244,0.010908136386252498,0.004858275046959552,0.002295580822399533
K002,N15_M07_F04,17,1499.286961934464,1.285383908047297,400.14247460783673,99.99882813873275,3.21683457238752,1.7935536156991572,3.12087005408987,1.740048374786556,-1.4989613129728665,1.1469983024695547,0.0033817679486766376,0.0013245054536358185,0.0008084454170858282,0.008387352525686566,0.0014479468229737006,0.00036915289589599517,0.00045365064713392034,0.00022497582921551158,0.006252695082010769,0.01992905528469879,0.007411863587222351,0.003483661740868463,3.261612868400131,1.8059935958912288,3.276534726838559,1.8142560052776056,-1.4882278544726397,1.154685618039035,0.005393340132853053,0.0033448086405124425,0.0022704682102631644,0.00785923238666397,0.0010036195871311613,0.0005642163597646113,0.0006800382755834135,0.00047400572723816346,0.005707366388335998,0.005393340132853053,0.007444983495185836,0.0034485726904992043
K002,N15_M07_F04,18,1498.8008907243611,1.291531086937556,399.9120431481388,100.0,3.2355989734350468,1.7987770771930152,3.1305129984194346,1.7403562887873734,-1.500657963184537,1.1896980136051556,0.010630665348483224,0.005472981285927274,0.00211864994148998,0.011856352398814218,0.0017856268861180555,0.0004547252398187162,0.0006207411349820177,0.0003467112552459494,0.002267914397933655,0.012412855873249341,0.010609134463239104,0.00483719637302213,3.295051540467923,1.815227682817757,3.571333310628112,1.9674299507620845,-1.494172787277074,1.200992790849114,0.002679711115714901,0.0013483716553370374,0.0011192029615661682,0.011144896606463001,0.0014903859138803077,0.0009044541529545809,0.0010231180267417346,0.000657866285803966,0.006964016678882717,0.01246890548716493,0.010305702703357688,0.0049500464422117755
K002,N15_M07_F04,19,1500.161047943096,1.2847368297609647,399.3855333917724,100.0,3.212415723305839,1.7923213225607284,3.0161752299403095,1.6828317511901463,-1.5013646462445023,1.2359491116319228,0.006820518572330317,0.0029495757857141277,0.001031758418434766,0.010179635245710424,0.00035879756887181673,0.0002995087328389707,0.0002776493032782486,0.00015316130444754288,0.0055885918651041545,0.006820518572330317,0.0011317500994080906,0.0006782006379566586,3.2669795445014636,1.8074787812036588,3.4769702125459423,1.9236575547683692,-1.4873374519733005,1.2463208429916575,0.007599727715743306,0.004090235332049098,0.0008127127012110174,0.00997789353222736,0.0005410254104899349,0.0001760733679925072,0.00027232052372542256,0.00019708620532838547,0.004152089709837081,0.010903670512384524,0.0010799696592379783,0.000677784364255349
K002,N15_M07_F04,2,1499.5928280096027,1.2851978218326445,409.7827564832623,99.99960937652585,3.1986616229353926,1.78848025511477,3.0451040629290036,1.70262101257226,-1.501179757594028,1.2298595250831041,0.004463933881612541,0.004438557181848826,0.0011496647749195089,0.014737351994388687,0.001285609254047178,0.00043299319167765455,0.0005620431904784118,0.0002993692721344157,0.004596127191635079,0.013711215081798133,0.007462881744425791,0.0034260782151476305,3.2568789076402616,1.8046824949669849,3.243473203422908,1.7972542053621707,-1.4943296622475757,1.2407006962991474,0.009096161749378202,0.0019820956657911745,0.0011198818723724083,0.01376271699654856,0.0009881343382078446,0.0007575796843366884,0.0007611508600110482,0.0005213044776141762,0.005751679435944214,0.009096161749378202,0.007239490176579654,0.0033550690059009985
K002,N15_M07_F04,20,1500.3512044727834,1.2775262284967273,398.26694333124595,99.99960937652585,3.179697716583823,1.7831706919372086,3.0995178202172617,1.7382059015617817,-1.496236938407447,1.1861106348450483,0.0076335510391920365,0.002012104859152517,0.0013403306803383185,0.008019089790328213,0.0003267175551824203,0.0003595463380627903,0.0002582973051055701,0.00021958313889976588,0.005641534250125849,0.016592192189104935,0.0016726455492158542,0.000862551911623381,3.2213873385693224,1.7948223696425567,3.3846734596772503,1.8857985708921805,-1.4939215044286833,1.1931408703286157,0.0034034224351027083,0.0025816384395285653,0.0012373473967199498,0.007723479624549101,0.0005737824327555426,0.0002713096427310525,0.0002720085072307547,0.0002317003086489411,0.004181756447895954,0.003979200321138404,0.0016767524633207825,0.0009886585896530776
K002,N15_M07_F04,3,1499.4920623616567,1.286579121846645,398.6059152177888,99.99804691314623,3.2247226999393512,1.7957512912258622,3.0995178202172617,1.726028451357197,-1.4967782460370336,1.2247001974090481,0.008677236950782955,0.0027152056304311396,0.0013670358356314923,0.013035226904979075,0.0004852314470784526,0.00019917317220198604,0.0002413705403562391,0.00023974337482536375,0.00579193592451233,0.017042400852270597,0.0016512326359145353,0.0008664787225335782,3.267639654297605,1.8076613771106593,3.2930654885463846,1.8217269728968677,-1.4948752367532874,1.2324067070127265,0.0028503195812390925,0.0021916464973597083,0.0009600083561853515,0.012526070802342018,0.0004654152275678901,0.0003065135465385441,0.00033011729683930655,0.00019182896581400744,0.003981330258107925,0.006336221601763458,0.001558741931630942,0.0009203900469995422
K002,N15_M07_F04,4,1499.840894564405,1.2830613983815151,400.90256275246014,99.99882813873275,3.1983568727936893,1.788395055012647,3.082987058509437,1.723884803789974,-1.49847659985986,1.2245636346251354,0.006902259021404999,0.0028781528501524776,0.0011371992603163214,0.011994196454307708,0.0009471238822417255,0.00024311569050554369,0.00039369243242512035,0.00020182489995727664,0.003168918803823549,0.01812820810486451,0.004620854773698854,0.0021803572652884158,3.243871528555008,1.8010751035298356,3.3295709206511654,1.848657456940973,-1.4936753641060736,1.2332055335870395,0.003607597731503411,0.0032995031445832213,0.0012952038969891613,0.011156927946999122,0.000867235240967691,0.00047099933173413126,0.0005113430564277734,0.00042313141857107286,0.007619599055388671,0.004689480529941134,0.004615362736379369,0.0021251993652099794
K002,N15_M07_F04,5,1499.8825324223085,1.2861639110069767,407.07929691123314,99.99960937652585,3.207350445194652,1.7909077154322197,3.07541045939335,1.7172355855595423,-1.5024110997796638,1.114915075293979,0.006142601721122967,0.0023416981355250097,0.0006616671128125701,0.011691972560845454,0.0010405100622648202,0.000688622972185917,0.0008008659439956799,0.0004966858177733048,0.004270893832927448,0.00801491819175815,0.007201328751810437,0.00331986378146015,3.2640660063690645,1.8066726339791237,3.277223508576385,1.813955360223967,-1.4876647301081805,1.1247178977459935,0.004722984870296999,0.0026208531448899557,0.0007889057662073724,0.01123873029667301,0.0011974836904534794,0.0004405818913699065,0.0005912452448272402,0.00032714405075501664,0.007942467650408794,0.014671273523613826,0.007272434222690939,0.0034555427344951763
K002,N15_M07_F04,6,1499.3661335376275,1.2855545971905722,406.6634446063786,99.99960937652585,3.197792391721526,1.7882372302693863,3.0857421854607407,1.7255776432950642,-1.5037033134666271,1.2077602240662972,0.0032058020364012633,0.005325026029124485,0.0015838648428523668,0.011388043440324893,0.0010633745297838166,0.0006187574137996459,0.0008066220161932955,0.00041040984930825906,0.004605564535002434,0.01643012194117064,0.007009991701351883,0.0035004147781934896,3.2588675536462755,1.8052333792743462,3.3240606667485566,1.841346778157147,-1.4923160683174888,1.2187733865449741,0.00722951533826133,0.001822921565290882,0.00086456628982243,0.010913673552862166,0.0010810327134254663,0.0006424630426936527,0.0006334908681999992,0.0005321533889524807,0.005030282871656647,0.00722951533826133,0.0071832105521490094,0.003340991140622824
K002,N15_M07_F04,7,1499.5353715683848,1.285574488282011,400.7646128478091,99.99960937652585,3.208320169608593,1.791178430421881,3.0953851297903054,1.7281277382629274,-1.5044326718438155,1.2396621188222432,0.007559417951468943,0.004366052410592972,0.0008295208584975192,0.01209557599200805,0.0007996742506842911,0.0004712552322956598,0.0005396505006329808,0.0003448010948836175,0.003055469893182818,0.008118969567131467,0.005425116395400762,0.002575087849715655,3.2689984622559423,1.808037184976001,3.2076565530559535,1.774109835632905,-1.4906570872553948,1.2510494247775168,0.004732148837515813,0.0025661716367379288,0.001333270460426572,0.01189392287313608,0.0011940764223075167,0.0003161664653368192,0.00031056106083902284,0.0001696023613450255,0.00659283766616094,0.01372752515439435,0.005364960690256092,0.002561834017525344
K002,N15_M07_F04,8,1499.5413522590047,1.288115365346308,406.14265653830137,99.99960937652585,3.2225615612028236,1.7951494537232335,3.10502807411987,1.7296766392791865,-1.4977573490128155,1.1937335281209165,0.004841496619208864,0.0009787751113487916,0.0011230583163387242,0.011920155631471623,0.0007687900345559289,0.00042221641381993627,0.0005284405167016455,0.0003805548511833144,0.0049446982039872,0.024408965330327353,0.004936593698040037,0.0022188115383429273,3.262624536230747,1.8062736603933378,3.217988279123344,1.7815618694359903,-1.491351922960992,1.2007475941194605,0.0033379492070734966,0.003028164756876854,0.0015484617946121568,0.01153555911874744,0.0009306871580596796,0.0003020296048765054,0.0003358081572326666,0.00027390853020068957,0.00420911725934926,0.003358486634551442,0.005079824607987892,0.002494278369993068
K002,N15_M07_F04,9,1499.686653558317,1.2881421911624757,405.14010231627856,99.99960937652585,3.2196159889427425,1.7943288408044782,3.067833860277263,1.7097389232744067,-1.5012514865757898,1.2171573986089135,0.006075927111705284,0.0025735879345502232,0.0007040900270730025,0.010165655706541639,0.001048466574013535,0.000576558772027269,0.0006125479467776914,0.0004282496860072856,0.00331090357218767,0.006947544745723989,0.006011657997068341,0.0028905115148805454,3.270565949359566,1.8084706105877324,3.472837522118986,1.9203173674967011,-1.4873911391907553,1.2264301059782166,0.007510141547818113,0.003386634111215436,0.0012879994776330498,0.009694337072817449,0.0011668677032581128,0.00034121047055359966,0.0005497407093756415,0.0003138286402758498,0.006330195934976593,0.014470335689284818,0.006352548292406058,0.002951487260377069
